,example_id,predicted_label,real_label,correct
498,dev-data/mutual/dev/dev_548.txt,D,C,False
499,dev-data/mutual/dev/dev_549.txt,C,C,True
500,dev-data/mutual/dev/dev_55.txt,D,A,False
501,dev-data/mutual/dev/dev_550.txt,A,A,True
502,dev-data/mutual/dev/dev_551.txt,B,D,False
503,dev-data/mutual/dev/dev_552.txt,D,A,False
504,dev-data/mutual/dev/dev_553.txt,C,D,False
505,dev-data/mutual/dev/dev_554.txt,C,D,False
506,dev-data/mutual/dev/dev_555.txt,C,B,False
507,dev-data/mutual/dev/dev_556.txt,D,C,False
508,dev-data/mutual/dev/dev_557.txt,C,D,False
509,dev-data/mutual/dev/dev_558.txt,D,C,False
510,dev-data/mutual/dev/dev_559.txt,C,D,False
511,dev-data/mutual/dev/dev_56.txt,D,A,False
512,dev-data/mutual/dev/dev_560.txt,B,A,False
513,dev-data/mutual/dev/dev_561.txt,D,B,False
514,dev-data/mutual/dev/dev_562.txt,C,D,False
515,dev-data/mutual/dev/dev_563.txt,D,C,False
516,dev-data/mutual/dev/dev_564.txt,A,B,False
517,dev-data/mutual/dev/dev_565.txt,A,B,False
518,dev-data/mutual/dev/dev_566.txt,B,B,True
519,dev-data/mutual/dev/dev_567.txt,A,D,False
520,dev-data/mutual/dev/dev_568.txt,D,C,False
521,dev-data/mutual/dev/dev_569.txt,B,D,False
522,dev-data/mutual/dev/dev_57.txt,D,D,True
523,dev-data/mutual/dev/dev_570.txt,A,C,False
524,dev-data/mutual/dev/dev_571.txt,B,A,False
525,dev-data/mutual/dev/dev_572.txt,D,D,True
526,dev-data/mutual/dev/dev_573.txt,B,D,False
527,dev-data/mutual/dev/dev_574.txt,D,B,False
528,dev-data/mutual/dev/dev_575.txt,D,C,False
529,dev-data/mutual/dev/dev_576.txt,B,B,True
530,dev-data/mutual/dev/dev_577.txt,B,D,False
531,dev-data/mutual/dev/dev_578.txt,A,A,True
532,dev-data/mutual/dev/dev_579.txt,B,D,False
533,dev-data/mutual/dev/dev_58.txt,B,A,False
534,dev-data/mutual/dev/dev_580.txt,C,C,True
535,dev-data/mutual/dev/dev_581.txt,B,C,False
536,dev-data/mutual/dev/dev_582.txt,C,D,False
537,dev-data/mutual/dev/dev_583.txt,C,D,False
538,dev-data/mutual/dev/dev_584.txt,B,C,False
539,dev-data/mutual/dev/dev_585.txt,D,D,True
540,dev-data/mutual/dev/dev_586.txt,B,C,False
541,dev-data/mutual/dev/dev_587.txt,C,B,False
542,dev-data/mutual/dev/dev_588.txt,D,A,False
543,dev-data/mutual/dev/dev_589.txt,C,B,False
544,dev-data/mutual/dev/dev_59.txt,C,D,False
545,dev-data/mutual/dev/dev_590.txt,B,A,False
546,dev-data/mutual/dev/dev_591.txt,D,B,False
547,dev-data/mutual/dev/dev_592.txt,D,B,False
548,dev-data/mutual/dev/dev_593.txt,C,B,False
549,dev-data/mutual/dev/dev_594.txt,B,A,False
550,dev-data/mutual/dev/dev_595.txt,B,D,False
551,dev-data/mutual/dev/dev_596.txt,D,B,False
552,dev-data/mutual/dev/dev_597.txt,B,B,True
553,dev-data/mutual/dev/dev_598.txt,A,C,False
554,dev-data/mutual/dev/dev_599.txt,D,C,False
555,dev-data/mutual/dev/dev_6.txt,A,A,True
556,dev-data/mutual/dev/dev_60.txt,B,C,False
557,dev-data/mutual/dev/dev_600.txt,A,B,False
558,dev-data/mutual/dev/dev_601.txt,C,B,False
559,dev-data/mutual/dev/dev_602.txt,A,A,True
560,dev-data/mutual/dev/dev_603.txt,C,C,True
561,dev-data/mutual/dev/dev_604.txt,B,B,True
562,dev-data/mutual/dev/dev_605.txt,B,B,True
563,dev-data/mutual/dev/dev_606.txt,D,B,False
564,dev-data/mutual/dev/dev_607.txt,C,B,False
565,dev-data/mutual/dev/dev_608.txt,A,D,False
566,dev-data/mutual/dev/dev_609.txt,D,A,False
567,dev-data/mutual/dev/dev_61.txt,D,C,False
568,dev-data/mutual/dev/dev_610.txt,D,A,False
569,dev-data/mutual/dev/dev_611.txt,C,B,False
570,dev-data/mutual/dev/dev_612.txt,A,A,True
571,dev-data/mutual/dev/dev_613.txt,D,C,False
572,dev-data/mutual/dev/dev_614.txt,C,C,True
573,dev-data/mutual/dev/dev_615.txt,D,B,False
574,dev-data/mutual/dev/dev_616.txt,B,B,True
575,dev-data/mutual/dev/dev_617.txt,A,C,False
576,dev-data/mutual/dev/dev_618.txt,B,B,True
577,dev-data/mutual/dev/dev_619.txt,A,D,False
578,dev-data/mutual/dev/dev_62.txt,C,A,False
579,dev-data/mutual/dev/dev_620.txt,B,D,False
580,dev-data/mutual/dev/dev_621.txt,C,D,False
581,dev-data/mutual/dev/dev_622.txt,A,D,False
582,dev-data/mutual/dev/dev_623.txt,A,B,False
583,dev-data/mutual/dev/dev_624.txt,C,B,False
584,dev-data/mutual/dev/dev_625.txt,C,C,True
585,dev-data/mutual/dev/dev_626.txt,C,B,False
586,dev-data/mutual/dev/dev_627.txt,B,A,False
587,dev-data/mutual/dev/dev_628.txt,D,D,True
588,dev-data/mutual/dev/dev_629.txt,C,A,False
589,dev-data/mutual/dev/dev_63.txt,A,C,False
590,dev-data/mutual/dev/dev_630.txt,B,A,False
591,dev-data/mutual/dev/dev_631.txt,D,C,False
592,dev-data/mutual/dev/dev_632.txt,A,B,False
593,dev-data/mutual/dev/dev_633.txt,A,C,False
594,dev-data/mutual/dev/dev_634.txt,B,C,False
595,dev-data/mutual/dev/dev_635.txt,A,A,True
596,dev-data/mutual/dev/dev_636.txt,C,A,False
597,dev-data/mutual/dev/dev_637.txt,C,D,False
598,dev-data/mutual/dev/dev_638.txt,B,B,True
599,dev-data/mutual/dev/dev_639.txt,B,B,True
600,dev-data/mutual/dev/dev_64.txt,D,D,True
601,dev-data/mutual/dev/dev_640.txt,C,D,False
602,dev-data/mutual/dev/dev_641.txt,A,C,False
603,dev-data/mutual/dev/dev_642.txt,D,C,False
604,dev-data/mutual/dev/dev_643.txt,C,C,True
605,dev-data/mutual/dev/dev_644.txt,A,A,True
606,dev-data/mutual/dev/dev_645.txt,D,D,True
607,dev-data/mutual/dev/dev_646.txt,D,B,False
608,dev-data/mutual/dev/dev_647.txt,C,D,False
609,dev-data/mutual/dev/dev_648.txt,C,A,False
610,dev-data/mutual/dev/dev_649.txt,D,B,False
611,dev-data/mutual/dev/dev_65.txt,A,A,True
612,dev-data/mutual/dev/dev_650.txt,D,A,False
613,dev-data/mutual/dev/dev_651.txt,A,D,False
614,dev-data/mutual/dev/dev_652.txt,D,C,False
615,dev-data/mutual/dev/dev_653.txt,B,B,True
616,dev-data/mutual/dev/dev_654.txt,B,C,False
617,dev-data/mutual/dev/dev_655.txt,D,A,False
618,dev-data/mutual/dev/dev_656.txt,B,D,False
619,dev-data/mutual/dev/dev_657.txt,B,D,False
620,dev-data/mutual/dev/dev_658.txt,D,D,True
621,dev-data/mutual/dev/dev_659.txt,C,B,False
622,dev-data/mutual/dev/dev_66.txt,B,D,False
623,dev-data/mutual/dev/dev_660.txt,D,D,True
624,dev-data/mutual/dev/dev_661.txt,A,A,True
625,dev-data/mutual/dev/dev_662.txt,C,D,False
626,dev-data/mutual/dev/dev_663.txt,C,B,False
627,dev-data/mutual/dev/dev_664.txt,A,D,False
628,dev-data/mutual/dev/dev_665.txt,A,C,False
629,dev-data/mutual/dev/dev_666.txt,A,B,False
630,dev-data/mutual/dev/dev_667.txt,B,B,True
631,dev-data/mutual/dev/dev_668.txt,B,D,False
632,dev-data/mutual/dev/dev_669.txt,C,B,False
633,dev-data/mutual/dev/dev_67.txt,C,C,True
634,dev-data/mutual/dev/dev_670.txt,D,D,True
635,dev-data/mutual/dev/dev_671.txt,A,B,False
636,dev-data/mutual/dev/dev_672.txt,B,A,False
637,dev-data/mutual/dev/dev_673.txt,C,D,False
638,dev-data/mutual/dev/dev_674.txt,C,D,False
639,dev-data/mutual/dev/dev_675.txt,D,B,False
640,dev-data/mutual/dev/dev_676.txt,C,B,False
641,dev-data/mutual/dev/dev_677.txt,A,B,False
642,dev-data/mutual/dev/dev_678.txt,B,A,False
643,dev-data/mutual/dev/dev_679.txt,B,D,False
644,dev-data/mutual/dev/dev_68.txt,D,D,True
645,dev-data/mutual/dev/dev_680.txt,D,A,False
646,dev-data/mutual/dev/dev_681.txt,A,C,False
647,dev-data/mutual/dev/dev_682.txt,D,C,False
648,dev-data/mutual/dev/dev_683.txt,A,A,True
649,dev-data/mutual/dev/dev_684.txt,B,A,False
650,dev-data/mutual/dev/dev_685.txt,D,D,True
651,dev-data/mutual/dev/dev_686.txt,B,B,True
652,dev-data/mutual/dev/dev_687.txt,A,D,False
653,dev-data/mutual/dev/dev_688.txt,B,B,True
654,dev-data/mutual/dev/dev_689.txt,B,B,True
655,dev-data/mutual/dev/dev_69.txt,A,C,False
656,dev-data/mutual/dev/dev_690.txt,D,D,True
657,dev-data/mutual/dev/dev_691.txt,A,A,True
658,dev-data/mutual/dev/dev_692.txt,A,D,False
659,dev-data/mutual/dev/dev_693.txt,B,B,True
660,dev-data/mutual/dev/dev_694.txt,B,B,True
661,dev-data/mutual/dev/dev_695.txt,B,C,False
662,dev-data/mutual/dev/dev_696.txt,B,B,True
663,dev-data/mutual/dev/dev_697.txt,D,C,False
664,dev-data/mutual/dev/dev_698.txt,A,C,False
665,dev-data/mutual/dev/dev_699.txt,C,D,False
666,dev-data/mutual/dev/dev_7.txt,B,B,True
667,dev-data/mutual/dev/dev_70.txt,C,D,False
668,dev-data/mutual/dev/dev_700.txt,A,D,False
669,dev-data/mutual/dev/dev_701.txt,D,C,False
670,dev-data/mutual/dev/dev_702.txt,A,C,False
671,dev-data/mutual/dev/dev_703.txt,C,A,False
672,dev-data/mutual/dev/dev_704.txt,D,D,True
673,dev-data/mutual/dev/dev_705.txt,D,D,True
674,dev-data/mutual/dev/dev_706.txt,C,B,False
675,dev-data/mutual/dev/dev_707.txt,D,A,False
676,dev-data/mutual/dev/dev_708.txt,B,C,False
677,dev-data/mutual/dev/dev_709.txt,C,B,False
678,dev-data/mutual/dev/dev_71.txt,A,B,False
679,dev-data/mutual/dev/dev_710.txt,C,D,False
680,dev-data/mutual/dev/dev_711.txt,D,C,False
681,dev-data/mutual/dev/dev_712.txt,B,D,False
682,dev-data/mutual/dev/dev_713.txt,D,A,False
683,dev-data/mutual/dev/dev_714.txt,A,D,False
684,dev-data/mutual/dev/dev_715.txt,B,A,False
685,dev-data/mutual/dev/dev_716.txt,D,C,False
686,dev-data/mutual/dev/dev_717.txt,C,D,False
687,dev-data/mutual/dev/dev_718.txt,B,A,False
688,dev-data/mutual/dev/dev_719.txt,A,D,False
689,dev-data/mutual/dev/dev_72.txt,A,D,False
690,dev-data/mutual/dev/dev_720.txt,C,C,True
691,dev-data/mutual/dev/dev_721.txt,A,B,False
692,dev-data/mutual/dev/dev_722.txt,B,B,True
693,dev-data/mutual/dev/dev_723.txt,C,B,False
694,dev-data/mutual/dev/dev_724.txt,B,B,True
695,dev-data/mutual/dev/dev_725.txt,B,D,False
696,dev-data/mutual/dev/dev_726.txt,D,C,False
697,dev-data/mutual/dev/dev_727.txt,A,D,False
698,dev-data/mutual/dev/dev_728.txt,C,C,True
699,dev-data/mutual/dev/dev_729.txt,D,D,True
700,dev-data/mutual/dev/dev_73.txt,C,C,True
701,dev-data/mutual/dev/dev_730.txt,C,D,False
702,dev-data/mutual/dev/dev_731.txt,A,B,False
703,dev-data/mutual/dev/dev_732.txt,B,C,False
704,dev-data/mutual/dev/dev_733.txt,A,A,True
705,dev-data/mutual/dev/dev_734.txt,D,D,True
706,dev-data/mutual/dev/dev_735.txt,A,D,False
707,dev-data/mutual/dev/dev_736.txt,A,D,False
708,dev-data/mutual/dev/dev_737.txt,D,A,False
709,dev-data/mutual/dev/dev_738.txt,D,A,False
710,dev-data/mutual/dev/dev_739.txt,B,B,True
711,dev-data/mutual/dev/dev_74.txt,A,D,False
712,dev-data/mutual/dev/dev_740.txt,B,B,True
713,dev-data/mutual/dev/dev_741.txt,C,D,False
714,dev-data/mutual/dev/dev_742.txt,D,C,False
715,dev-data/mutual/dev/dev_743.txt,A,A,True
716,dev-data/mutual/dev/dev_744.txt,A,C,False
717,dev-data/mutual/dev/dev_745.txt,A,D,False
718,dev-data/mutual/dev/dev_746.txt,D,C,False
719,dev-data/mutual/dev/dev_747.txt,A,C,False
720,dev-data/mutual/dev/dev_748.txt,B,C,False
721,dev-data/mutual/dev/dev_749.txt,D,A,False
722,dev-data/mutual/dev/dev_75.txt,D,B,False
723,dev-data/mutual/dev/dev_750.txt,C,C,True
724,dev-data/mutual/dev/dev_751.txt,A,D,False
725,dev-data/mutual/dev/dev_752.txt,D,C,False
726,dev-data/mutual/dev/dev_753.txt,A,C,False
727,dev-data/mutual/dev/dev_754.txt,D,A,False
728,dev-data/mutual/dev/dev_755.txt,D,B,False
729,dev-data/mutual/dev/dev_756.txt,D,C,False
730,dev-data/mutual/dev/dev_757.txt,B,D,False
731,dev-data/mutual/dev/dev_758.txt,A,A,True
732,dev-data/mutual/dev/dev_759.txt,C,D,False
733,dev-data/mutual/dev/dev_76.txt,C,B,False
734,dev-data/mutual/dev/dev_760.txt,A,A,True
735,dev-data/mutual/dev/dev_761.txt,B,A,False
736,dev-data/mutual/dev/dev_762.txt,A,C,False
737,dev-data/mutual/dev/dev_763.txt,D,B,False
738,dev-data/mutual/dev/dev_764.txt,A,A,True
739,dev-data/mutual/dev/dev_765.txt,B,B,True
740,dev-data/mutual/dev/dev_766.txt,C,D,False
741,dev-data/mutual/dev/dev_767.txt,C,C,True
742,dev-data/mutual/dev/dev_768.txt,C,D,False
743,dev-data/mutual/dev/dev_769.txt,C,D,False
744,dev-data/mutual/dev/dev_77.txt,B,A,False
745,dev-data/mutual/dev/dev_770.txt,C,A,False
746,dev-data/mutual/dev/dev_771.txt,D,C,False
747,dev-data/mutual/dev/dev_772.txt,C,C,True
748,dev-data/mutual/dev/dev_773.txt,D,B,False
749,dev-data/mutual/dev/dev_774.txt,B,B,True
750,dev-data/mutual/dev/dev_775.txt,A,D,False
751,dev-data/mutual/dev/dev_776.txt,B,C,False
752,dev-data/mutual/dev/dev_777.txt,B,C,False
753,dev-data/mutual/dev/dev_778.txt,B,B,True
754,dev-data/mutual/dev/dev_779.txt,A,A,True
755,dev-data/mutual/dev/dev_78.txt,B,A,False
756,dev-data/mutual/dev/dev_780.txt,A,C,False
757,dev-data/mutual/dev/dev_781.txt,A,D,False
758,dev-data/mutual/dev/dev_782.txt,A,C,False
759,dev-data/mutual/dev/dev_783.txt,A,D,False
760,dev-data/mutual/dev/dev_784.txt,C,A,False
761,dev-data/mutual/dev/dev_785.txt,C,D,False
762,dev-data/mutual/dev/dev_786.txt,C,C,True
763,dev-data/mutual/dev/dev_787.txt,D,A,False
764,dev-data/mutual/dev/dev_788.txt,D,C,False
765,dev-data/mutual/dev/dev_789.txt,B,A,False
766,dev-data/mutual/dev/dev_79.txt,D,A,False
767,dev-data/mutual/dev/dev_790.txt,C,A,False
768,dev-data/mutual/dev/dev_791.txt,B,D,False
769,dev-data/mutual/dev/dev_792.txt,B,B,True
770,dev-data/mutual/dev/dev_793.txt,C,A,False
771,dev-data/mutual/dev/dev_794.txt,D,C,False
772,dev-data/mutual/dev/dev_795.txt,D,B,False
773,dev-data/mutual/dev/dev_796.txt,C,D,False
774,dev-data/mutual/dev/dev_797.txt,B,B,True
775,dev-data/mutual/dev/dev_798.txt,D,C,False
776,dev-data/mutual/dev/dev_799.txt,D,A,False
777,dev-data/mutual/dev/dev_8.txt,C,D,False
778,dev-data/mutual/dev/dev_80.txt,A,C,False
779,dev-data/mutual/dev/dev_800.txt,B,D,False
780,dev-data/mutual/dev/dev_801.txt,B,A,False
781,dev-data/mutual/dev/dev_802.txt,C,A,False
782,dev-data/mutual/dev/dev_803.txt,B,A,False
783,dev-data/mutual/dev/dev_804.txt,C,A,False
784,dev-data/mutual/dev/dev_805.txt,B,A,False
785,dev-data/mutual/dev/dev_806.txt,C,C,True
786,dev-data/mutual/dev/dev_807.txt,C,A,False
787,dev-data/mutual/dev/dev_808.txt,C,C,True
788,dev-data/mutual/dev/dev_809.txt,B,D,False
789,dev-data/mutual/dev/dev_81.txt,C,D,False
790,dev-data/mutual/dev/dev_810.txt,B,C,False
791,dev-data/mutual/dev/dev_811.txt,B,C,False
792,dev-data/mutual/dev/dev_812.txt,D,B,False
793,dev-data/mutual/dev/dev_813.txt,A,B,False
794,dev-data/mutual/dev/dev_814.txt,A,D,False
795,dev-data/mutual/dev/dev_815.txt,C,D,False
796,dev-data/mutual/dev/dev_816.txt,A,D,False
797,dev-data/mutual/dev/dev_817.txt,B,A,False
798,dev-data/mutual/dev/dev_818.txt,C,C,True
799,dev-data/mutual/dev/dev_819.txt,D,D,True
800,dev-data/mutual/dev/dev_82.txt,D,D,True
801,dev-data/mutual/dev/dev_820.txt,D,A,False
802,dev-data/mutual/dev/dev_821.txt,B,A,False
803,dev-data/mutual/dev/dev_822.txt,B,D,False
804,dev-data/mutual/dev/dev_823.txt,D,A,False
805,dev-data/mutual/dev/dev_824.txt,D,D,True
806,dev-data/mutual/dev/dev_825.txt,C,A,False
807,dev-data/mutual/dev/dev_826.txt,A,A,True
808,dev-data/mutual/dev/dev_827.txt,A,C,False
809,dev-data/mutual/dev/dev_828.txt,C,C,True
810,dev-data/mutual/dev/dev_829.txt,B,B,True
811,dev-data/mutual/dev/dev_83.txt,D,C,False
812,dev-data/mutual/dev/dev_830.txt,A,A,True
813,dev-data/mutual/dev/dev_831.txt,C,D,False
814,dev-data/mutual/dev/dev_832.txt,A,B,False
815,dev-data/mutual/dev/dev_833.txt,D,C,False
816,dev-data/mutual/dev/dev_834.txt,C,A,False
817,dev-data/mutual/dev/dev_835.txt,C,C,True
818,dev-data/mutual/dev/dev_836.txt,B,A,False
819,dev-data/mutual/dev/dev_837.txt,C,B,False
820,dev-data/mutual/dev/dev_838.txt,D,B,False
821,dev-data/mutual/dev/dev_839.txt,D,D,True
822,dev-data/mutual/dev/dev_84.txt,A,B,False
823,dev-data/mutual/dev/dev_840.txt,C,C,True
824,dev-data/mutual/dev/dev_841.txt,B,C,False
825,dev-data/mutual/dev/dev_842.txt,A,C,False
826,dev-data/mutual/dev/dev_843.txt,A,D,False
827,dev-data/mutual/dev/dev_844.txt,A,C,False
828,dev-data/mutual/dev/dev_845.txt,A,C,False
829,dev-data/mutual/dev/dev_846.txt,D,D,True
830,dev-data/mutual/dev/dev_847.txt,D,C,False
831,dev-data/mutual/dev/dev_848.txt,B,B,True
832,dev-data/mutual/dev/dev_849.txt,B,A,False
833,dev-data/mutual/dev/dev_85.txt,D,C,False
834,dev-data/mutual/dev/dev_850.txt,A,C,False
835,dev-data/mutual/dev/dev_851.txt,C,C,True
836,dev-data/mutual/dev/dev_852.txt,A,D,False
837,dev-data/mutual/dev/dev_853.txt,A,D,False
838,dev-data/mutual/dev/dev_854.txt,B,C,False
839,dev-data/mutual/dev/dev_855.txt,C,A,False
840,dev-data/mutual/dev/dev_856.txt,D,D,True
841,dev-data/mutual/dev/dev_857.txt,A,B,False
842,dev-data/mutual/dev/dev_858.txt,A,C,False
843,dev-data/mutual/dev/dev_859.txt,A,D,False
844,dev-data/mutual/dev/dev_86.txt,C,D,False
845,dev-data/mutual/dev/dev_860.txt,C,A,False
846,dev-data/mutual/dev/dev_861.txt,D,D,True
847,dev-data/mutual/dev/dev_862.txt,C,A,False
848,dev-data/mutual/dev/dev_863.txt,A,D,False
849,dev-data/mutual/dev/dev_864.txt,D,C,False
850,dev-data/mutual/dev/dev_865.txt,B,C,False
851,dev-data/mutual/dev/dev_866.txt,A,A,True
852,dev-data/mutual/dev/dev_867.txt,B,D,False
853,dev-data/mutual/dev/dev_868.txt,B,D,False
854,dev-data/mutual/dev/dev_869.txt,D,D,True
855,dev-data/mutual/dev/dev_87.txt,B,A,False
856,dev-data/mutual/dev/dev_870.txt,B,A,False
857,dev-data/mutual/dev/dev_871.txt,A,D,False
858,dev-data/mutual/dev/dev_872.txt,B,A,False
859,dev-data/mutual/dev/dev_873.txt,A,A,True
860,dev-data/mutual/dev/dev_874.txt,B,B,True
861,dev-data/mutual/dev/dev_875.txt,D,C,False
862,dev-data/mutual/dev/dev_876.txt,B,A,False
863,dev-data/mutual/dev/dev_877.txt,A,D,False
864,dev-data/mutual/dev/dev_878.txt,B,A,False
865,dev-data/mutual/dev/dev_879.txt,B,A,False
866,dev-data/mutual/dev/dev_88.txt,C,B,False
867,dev-data/mutual/dev/dev_880.txt,C,B,False
868,dev-data/mutual/dev/dev_881.txt,D,D,True
869,dev-data/mutual/dev/dev_882.txt,C,A,False
870,dev-data/mutual/dev/dev_883.txt,C,B,False
871,dev-data/mutual/dev/dev_884.txt,C,B,False
872,dev-data/mutual/dev/dev_885.txt,A,C,False
873,dev-data/mutual/dev/dev_886.txt,D,C,False
874,dev-data/mutual/dev/dev_89.txt,C,B,False
875,dev-data/mutual/dev/dev_9.txt,A,A,True
876,dev-data/mutual/dev/dev_90.txt,C,A,False
877,dev-data/mutual/dev/dev_91.txt,B,D,False
878,dev-data/mutual/dev/dev_92.txt,B,D,False
879,dev-data/mutual/dev/dev_93.txt,C,C,True
880,dev-data/mutual/dev/dev_94.txt,B,C,False
881,dev-data/mutual/dev/dev_95.txt,B,C,False
882,dev-data/mutual/dev/dev_96.txt,B,A,False
883,dev-data/mutual/dev/dev_97.txt,B,D,False
884,dev-data/mutual/dev/dev_98.txt,A,D,False
885,dev-data/mutual/dev/dev_99.txt,C,A,False
